127.0.0.1 - - [16/Aug/2022:09:36:18 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:36:40 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:36:40 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:36:40 +0900] "GET /project/student_list.so?class_id=4&dis=1&class_name=%EA%B3%A01%20%EC%88%98(%EC%83%81)%20%EC%8B%AC%ED%99%94%EB%B0%98 HTTP/1.1" 200 34751
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:36:40 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:36:40 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:37:30 +0900] "GET /project/student_list.so?class_id=5&dis=1&class_name=%EA%B3%A02%20%EC%98%81%EC%96%B4-a%EB%B0%98 HTTP/1.1" 200 29802
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:37:30 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:37:30 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:37:31 +0900] "GET /project/student_list.so?class_id=6&dis=1&class_name=%EA%B3%A01%20%EC%98%81%EC%96%B4%20%ED%8A%B9%EA%B0%95 HTTP/1.1" 200 28213
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:37:31 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:37:31 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:37:56 +0900] "GET /project/student_list.so?class_id=4&dis=1&class_name=%EA%B3%A01%20%EC%88%98(%EC%83%81)%20%EC%8B%AC%ED%99%94%EB%B0%98 HTTP/1.1" 200 34751
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:37:56 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:37:56 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:43:15 +0900] "GET /project/student_detail.so?dis=1&class_name=%EA%B3%A01%20%EC%88%98(%EC%83%81)%20%EC%8B%AC%ED%99%94%EB%B0%98&student_id=v1&class_id=4 HTTP/1.1" 200 28054
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:43:15 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:43:15 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:03 +0900] "GET /project/student_list.so?class_id=5&dis=1&class_name=%EA%B3%A02%20%EC%98%81%EC%96%B4-a%EB%B0%98 HTTP/1.1" 200 29802
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:03 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:03 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:04 +0900] "GET /project/student_list.so?class_id=6&dis=1&class_name=%EA%B3%A01%20%EC%98%81%EC%96%B4%20%ED%8A%B9%EA%B0%95 HTTP/1.1" 200 28213
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:04 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:04 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:04 +0900] "GET /project/student_list.so?class_id=7&dis=1&class_name=%EA%B3%A01%20%EC%98%81%EC%96%B4%20%EB%8B%A8%EA%B3%BC HTTP/1.1" 200 28188
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:04 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:04 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:05 +0900] "GET /project/student_list.so?class_id=13&dis=1&class_name=%EA%B3%A02%20%EC%88%98(%ED%95%98)%20a%EB%B0%98 HTTP/1.1" 200 24952
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:05 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:05 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:05 +0900] "GET /project/student_list.so?class_id=6&dis=1&class_name=%EA%B3%A01%20%EC%98%81%EC%96%B4%20%ED%8A%B9%EA%B0%95 HTTP/1.1" 200 28213
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:05 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:05 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:07 +0900] "GET /project/student_list.so?class_id=15&dis=1&class_name=%EA%B3%A01%20%ED%95%9C%EA%B5%AD%EC%82%AC HTTP/1.1" 200 31417
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:07 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:07 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:08 +0900] "GET /project/student_detail.so?dis=1&class_name=%EA%B3%A01%20%ED%95%9C%EA%B5%AD%EC%82%AC&student_id=dla4&class_id=15 HTTP/1.1" 200 27126
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:08 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:08 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:11 +0900] "GET /project/test_list.ho?class_id=26&class_name=%EC%A4%91%EB%93%B1%20%EC%88%98%ED%95%99&dis=3 HTTP/1.1" 200 30070
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:11 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:11 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:13 +0900] "GET /project/test_detail.ho?test_id=251&test_name=2021%203%EC%9B%94%20%EB%AA%A8%EC%9D%98%EA%B3%A0%EC%82%AC&class_name=%EC%A4%91%EB%93%B1%20%EC%88%98%ED%95%99&class_id=26 HTTP/1.1" 200 28481
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:13 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:13 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:13 +0900] "GET /project/student_detail.so?dis=1&class_name=%EC%A4%91%EB%93%B1%20%EC%88%98%ED%95%99&student_id=lee6&class_id=26 HTTP/1.1" 200 28641
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:13 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:13 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:18 +0900] "GET /project/student_list.so?class_id=27&dis=1&class_name=%EA%B3%A01%20%EB%8C%80%EB%B9%84%EB%B0%98 HTTP/1.1" 200 29806
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:18 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:18 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:21 +0900] "GET /project/test_list.ho?class_id=26&class_name=%EC%A4%91%EB%93%B1%20%EC%88%98%ED%95%99&dis=3 HTTP/1.1" 200 30070
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:21 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:21 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:23 +0900] "GET /project/test_detail.ho?test_id=253&test_name=%EC%A4%91%EB%8B%A8%EC%9B%90%20%ED%85%8C%EC%8A%A4%ED%8A%B8&class_name=%EC%A4%91%EB%93%B1%20%EC%88%98%ED%95%99&class_id=26 HTTP/1.1" 200 28469
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:23 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:23 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:28 +0900] "GET /project/student_detail.so?dis=1&class_name=%EC%A4%91%EB%93%B1%20%EC%88%98%ED%95%99&student_id=lee5&class_id=26 HTTP/1.1" 200 28657
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:28 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:28 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:31 +0900] "GET /project/homework_list.ha?class_id=18&dis=2&class_name=%EA%B3%A02%20%EC%98%81%EC%96%B4(%EC%A4%91)a%EB%B0%98 HTTP/1.1" 200 26366
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:31 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:31 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:36 +0900] "GET /project/class_list.so HTTP/1.1" 200 49293
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:36 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:36 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:54 +0900] "POST /project/class_modify.so HTTP/1.1" 200 32686
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:54 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:44:54 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:45:00 +0900] "GET /project/ HTTP/1.1" 200 21752
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:45:00 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:45:00 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:06 +0900] "GET /project/student_list.so?class_id=1&dis=1&class_name=%EA%B3%A01%20A-2 HTTP/1.1" 200 32814
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:07 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:07 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:17 +0900] "GET /project/homework_list.ha?class_id=25&dis=2&class_name=%EC%A4%91%EB%93%B1%20%EA%B3%BC%ED%95%99 HTTP/1.1" 200 33240
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:17 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:17 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:21 +0900] "GET /project/test_list.ho?class_id=25&class_name=%EC%A4%91%EB%93%B1%20%EA%B3%BC%ED%95%99&dis=3 HTTP/1.1" 200 30111
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:21 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:21 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:28 +0900] "GET /project/student_list.so?class_id=1&dis=1&class_name=%EA%B3%A01%20A-2 HTTP/1.1" 200 32814
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:28 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:28 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:46 +0900] "GET /project/class_list.so HTTP/1.1" 200 49293
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:46 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:46 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:48 +0900] "GET /project/student_list.so?class_id=1&dis=1&class_name=%EA%B3%A01%20A-2 HTTP/1.1" 200 32814
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:48 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:09:49:48 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:11 +0900] "GET /project/test_list.ho?class_id=25&class_name=%EC%A4%91%EB%93%B1%20%EA%B3%BC%ED%95%99&dis=3 HTTP/1.1" 200 30111
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:11 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:11 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:12 +0900] "GET /project/ HTTP/1.1" 200 21752
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:12 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:12 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:17 +0900] "GET /project/student_list.so?class_id=1&dis=1&class_name=%EA%B3%A01%20A-2 HTTP/1.1" 200 32814
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:17 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:17 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:22 +0900] "GET /project/student_list.so?class_id=2&dis=1&class_name=%E3%85%81%E3%84%B4%E3%84%B4%E3%85%81%E3%84%B4 HTTP/1.1" 200 28160
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:22 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:22 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:25 +0900] "GET /project/student_list.so?class_id=3&dis=1&class_name=%EA%B3%A03%20B-1%EB%B0%98 HTTP/1.1" 200 29758
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:25 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:25 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:26 +0900] "GET /project/ HTTP/1.1" 200 21752
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:26 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:26 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:27 +0900] "GET /project/class_list.so HTTP/1.1" 200 49293
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:27 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:06:27 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:11:48 +0900] "GET /project/class_list.so HTTP/1.1" 200 49369
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:11:48 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:11:48 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:11:57 +0900] "GET /project/test_list.ho?class_id=0&dis=3 HTTP/1.1" 200 49339
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:11:57 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:11:57 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:20:15 +0900] "GET /sm/cdee99b46c97a8258f6b20f118c46d5f8f006142c5bd25c12f862c4e7bf0ec89.map HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:21:30 +0900] "GET /project/test_detail.ho?test_id=2&test_name=%E3%84%B4%E3%84%B4%E3%84%B4&class_name=&class_id=0 HTTP/1.1" 200 31266
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:21:30 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:21:30 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:21:31 +0900] "GET /sm/cdee99b46c97a8258f6b20f118c46d5f8f006142c5bd25c12f862c4e7bf0ec89.map HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:21:37 +0900] "GET /project/test_list.ho?class_id=0&dis=3 HTTP/1.1" 200 49339
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:21:37 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:21:37 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:21:38 +0900] "GET /sm/cdee99b46c97a8258f6b20f118c46d5f8f006142c5bd25c12f862c4e7bf0ec89.map HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:22:30 +0900] "GET /project/test_list.ho?class_id=0&dis=3 HTTP/1.1" 200 49339
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:22:30 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:22:30 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:22:30 +0900] "GET /sm/cdee99b46c97a8258f6b20f118c46d5f8f006142c5bd25c12f862c4e7bf0ec89.map HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:13 +0900] "GET /project/test_detail.ho?test_id=2&test_name=%E3%84%B4%E3%84%B4%E3%84%B4&class_name=&class_id=0 HTTP/1.1" 200 31266
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:13 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:13 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:13 +0900] "GET /sm/cdee99b46c97a8258f6b20f118c46d5f8f006142c5bd25c12f862c4e7bf0ec89.map HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:22 +0900] "GET /project/test_list.ho?class_id=0&dis=3 HTTP/1.1" 200 49339
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:22 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:22 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:22 +0900] "GET /sm/cdee99b46c97a8258f6b20f118c46d5f8f006142c5bd25c12f862c4e7bf0ec89.map HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:23 +0900] "GET /project/test_detail.ho?test_id=8&test_name=6%EC%9B%94%20%EB%AA%A8%EC%9D%98%EA%B3%A0%EC%82%AC&class_name=&class_id=0 HTTP/1.1" 200 29019
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:23 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:23 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:23 +0900] "GET /sm/cdee99b46c97a8258f6b20f118c46d5f8f006142c5bd25c12f862c4e7bf0ec89.map HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:25 +0900] "GET /project/student_list.so?class_id=1&dis=1&class_name=%EA%B3%A01%20A-2 HTTP/1.1" 200 32814
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:25 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:25 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:25 +0900] "GET /sm/cdee99b46c97a8258f6b20f118c46d5f8f006142c5bd25c12f862c4e7bf0ec89.map HTTP/1.1" 404 882
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:27 +0900] "GET /project/student_list.so?class_id=2&dis=1&class_name=%E3%85%81%E3%84%B4%E3%84%B4%E3%85%81%E3%84%B4 HTTP/1.1" 200 28160
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:27 +0900] "GET /js/demo/chart-area-demo.js HTTP/1.1" 404 841
0:0:0:0:0:0:0:1 - - [16/Aug/2022:10:23:27 +0900] "GET /js/demo/chart-bar-demo.js HTTP/1.1" 404 840
